Energy,PDOS on D-band
-0.06,0.0985
-0.05,0.0952
-0.04,0.0931
-0.03,0.092
-0.02,0.0923
-0.01,0.0936
0.0,0.0957
0.01,0.0984
0.02,0.1015
0.03,0.1046
0.04,0.1075
0.05,0.1099
0.06,0.1118
0.07,0.1129
0.08,0.1131
0.09,0.1125
0.1,0.1109
0.11,0.1085
0.12,0.1053
0.13,0.1012
0.14,0.0965
0.15,0.0911
0.16,0.0855
0.17,0.0795
0.18,0.0735
0.19,0.0678
0.2,0.0624
0.21,0.0575
0.22,0.0534
0.23,0.05
0.24,0.0474
0.25,0.0456
0.26,0.0445
0.27,0.04379
0.28,0.0436
0.29,0.0435
0.3,0.0436
0.31,0.0434
0.32,0.0429
0.33,0.0422
0.34,0.0411
0.35,0.0395
0.36,0.03773
0.37,0.03565
0.38,0.03343
0.39,0.0313
0.4,0.02906
0.41,0.02705
0.42,0.02528
0.43,0.02365
0.44,0.02215
0.45,0.02088
0.46,0.01973
0.47,0.01868
0.48,0.01761
0.49,0.01662
0.5,0.0155
0.51,0.01428
0.52,0.01303
0.53,0.01172
0.54,0.01039
0.55,0.00906
0.56,0.00779
0.57,0.00659
0.58,0.00548
0.59,0.00453
0.6,0.00371
0.61,0.00306
0.62,0.002591
0.63,0.002304
0.64,0.002201
0.65,0.002293
0.66,0.002612
0.67,0.00316
0.68,0.003951
0.69,0.00502
0.7,0.00637
0.71,0.00802
0.72,0.00995
0.73,0.01219
0.74,0.01472
0.75,0.01746
0.76,0.02033
0.77,0.02344
0.78,0.02656
0.79,0.02979
0.8,0.03292
0.81,0.03614
0.82,0.03924
0.83,0.04232
0.84,0.0453
0.85,0.0482
0.86,0.051
0.87,0.0538
0.88,0.0565
0.89,0.0588
0.9,0.0609
0.91,0.0624
0.92,0.0635
0.93,0.0639
0.94,0.0636
0.95,0.0627
0.96,0.0611
0.97,0.0591
0.98,0.0566
0.99,0.0539
1.0,0.05143
1.01,0.04922
1.02,0.04751
1.03,0.04665
1.04,0.04655
1.05,0.04745
1.06,0.04925
1.07,0.05187
1.08,0.05511
1.09,0.05886
1.1,0.06281
1.11,0.06665
1.12,0.070077
1.13,0.073068
1.14,0.075218
1.15,0.076619
1.16,0.076964
1.17,0.076449
1.18,0.075173
1.19,0.07313
1.2,0.07043
1.21,0.06747
1.22,0.06424
1.23,0.06095
1.24,0.0577
1.25,0.05457
1.26,0.05177
1.27,0.04908
1.28,0.0468
1.29,0.04462
1.3,0.04282
1.31,0.04109
1.32,0.03963
1.33,0.03834
1.34,0.03732
1.35,0.03646
1.36,0.03598
1.37,0.03569
1.38,0.03591
1.39,0.03654
1.4,0.0376
1.41,0.0392
1.42,0.04134
1.43,0.04402
1.44,0.04713
1.45,0.05068
1.46,0.05443
1.47,0.0583
1.48,0.0622
1.49,0.066
1.5,0.0694
1.51,0.0723
1.52,0.0746
1.53,0.0761
1.54,0.0767
1.55,0.0764
1.56,0.0751
1.57,0.073
1.58,0.07
1.59,0.0663
1.6,0.06205
1.61,0.05743
1.62,0.05259
1.63,0.04785
1.64,0.04312
1.65,0.03882
1.66,0.03486
1.67,0.03133
1.68,0.02834
1.69,0.02579
1.7,0.02367
1.71,0.02197
1.72,0.02061
1.73,0.01948
1.74,0.01868
1.75,0.01801
1.76,0.01759
1.77,0.01732
1.78,0.0172
1.79,0.01736
1.8,0.01769
1.81,0.01839
1.82,0.01938
1.83,0.02075
1.84,0.02259
1.85,0.0247
1.86,0.02715
1.87,0.02994
1.88,0.03294
1.89,0.03594
1.9,0.039
1.91,0.0418
1.92,0.04425
1.93,0.04641
1.94,0.04799
1.95,0.04899
1.96,0.04962
1.97,0.04959
1.98,0.04922
1.99,0.04844
2.0,0.04746
2.01,0.0463
2.02,0.04507
2.03,0.04387
2.04,0.0427
2.05,0.04155
2.06,0.0404
2.07,0.03925
2.08,0.03796
2.09,0.03652
2.1,0.03502
2.11,0.03325
2.12,0.0313
2.13,0.02909
2.14,0.02683
2.15,0.02443
2.16,0.02213
2.17,0.01996
2.18,0.01794
2.19,0.0164
2.2,0.01527
2.21,0.01467
2.22,0.01462
2.23,0.01522
2.24,0.01639
2.25,0.0182
2.26,0.02055
2.27,0.0232
2.28,0.02633
2.29,0.02948
2.3,0.03272
2.31,0.0358
2.32,0.0385
2.33,0.0409
2.34,0.0427
2.35,0.044
2.36,0.0448
2.37,0.0448
2.38,0.0444
2.39,0.0435
2.4,0.0424
2.41,0.04096
2.42,0.03936
2.43,0.03775
2.44,0.03616
2.45,0.03463
2.46,0.03328
2.47,0.03194
2.48,0.03072
2.49,0.02961
2.5,0.02863
2.51,0.02765
2.52,0.02688
2.53,0.02619
2.54,0.02558
2.55,0.02512
2.56,0.02471
2.57,0.02441
2.58,0.02413
2.59,0.02384
2.6,0.02354
2.61,0.023
2.62,0.02244
2.63,0.02163
2.64,0.02069
2.65,0.0195
2.66,0.01819
2.67,0.01684
2.68,0.01548
2.69,0.0142
2.7,0.01302
2.71,0.01215
2.72,0.011681
2.73,0.011531
2.74,0.011999
2.75,0.012987
2.76,0.014597
2.77,0.016826
2.78,0.019573
2.79,0.022736
2.8,0.026313
2.81,0.0301
2.82,0.033995
2.83,0.037695
2.84,0.041098
2.85,0.044002
2.86,0.046305
2.87,0.047706
2.88,0.048305
2.89,0.0479
2.9,0.046692
2.91,0.044582
2.92,0.041769
2.93,0.038355
2.94,0.03454
2.95,0.030627
2.96,0.026616
2.97,0.022709
2.98,0.019009
2.99,0.015716
3.0,0.012834
3.01,0.010466
3.02,0.008584
3.03,0.007183
3.04,0.006266
3.05,0.005818
3.06,0.005811
3.07,0.006199
3.08,0.00697
3.09,0.00807
3.1,0.00946
3.11,0.01107
3.12,0.01285
3.13,0.0148
3.14,0.01663
3.15,0.01855
3.16,0.02024
3.17,0.02178
3.18,0.02307
3.19,0.02409
3.2,0.02475
3.21,0.02514
3.22,0.02518
3.23,0.02485
3.24,0.02438
3.25,0.02368
3.26,0.02275
3.27,0.02171
3.28,0.02057
3.29,0.01944
3.3,0.01833
3.31,0.01714
3.32,0.01608
3.33,0.01505
3.34,0.01426
3.35,0.0135
3.36,0.01298
3.37,0.01269
3.38,0.01254
3.39,0.01271
3.4,0.0132
3.41,0.0138
3.42,0.0146
3.43,0.0157
3.44,0.01679
3.45,0.01807
3.46,0.01943
3.47,0.02087
3.48,0.02231
3.49,0.02374
3.5,0.02518
3.51,0.02664
3.52,0.02813
3.53,0.02965
3.54,0.03131
3.55,0.03291
3.56,0.03465
3.57,0.03641
3.58,0.03819
3.59,0.03997
3.6,0.04163
3.61,0.04315
3.62,0.04441
3.63,0.04532
3.64,0.04594
3.65,0.04609
3.66,0.04576
3.67,0.04497
3.68,0.04382
3.69,0.04223
3.7,0.04021
3.71,0.03799
3.72,0.03558
3.73,0.03298
3.74,0.03032
3.75,0.02768
3.76,0.02509
3.77,0.02263
3.78,0.0203
3.79,0.01821
3.8,0.01625
3.81,0.01441
3.82,0.01279
3.83,0.01143
3.84,0.01023
3.85,0.00921
3.86,0.0084
3.87,0.00779
3.88,0.00738
3.89,0.00718
3.9,0.00721
3.91,0.00751
3.92,0.0081
3.93,0.00898
3.94,0.0102
3.95,0.01176
3.96,0.0137
3.97,0.01583
3.98,0.01839
3.99,0.02108
4.0,0.02378
4.01,0.02658
4.02,0.02928
4.03,0.03156
4.04,0.03361
4.05,0.03501
4.06,0.03586
4.07,0.03615
4.08,0.03567
4.09,0.03463
4.1,0.03303
4.11,0.03099
4.12,0.02861
4.13,0.02601
4.14,0.0233
4.15,0.0207
4.16,0.01811
4.17,0.01575
4.18,0.01363
4.19,0.011639
4.2,0.01003
4.21,0.00863
4.22,0.007458
4.23,0.006479
4.24,0.005681
4.25,0.005027
4.26,0.004492
4.27,0.004061
4.28,0.003707
4.29,0.003415
4.3,0.003169
4.31,0.002954
4.32,0.002757
4.33,0.002584
4.34,0.002404
4.35,0.002236
4.36,0.002052
4.37,0.001873
4.38,0.001685
4.39,0.001496
4.4,0.001307
4.41,0.001125
4.42,0.000951
4.43,0.000789
4.44,0.000644
4.45,0.000516
4.46,0.000405
4.47,0.000312
4.48,0.000236
4.49,0.0001748
4.5,0.000127
4.51,9.06e-05
4.52,6.32e-05
4.53,4.33e-05
4.54,2.91e-05
4.55,1.914e-05
4.56,1.234e-05
4.57,7.81e-06
4.58,4.84e-06
4.59,2.94e-06
4.6,1.752e-06
4.61,1.023e-06
4.62,5.86e-07
4.63,3.28e-07
4.64,1.805e-07
