Energy,PDOS on D-band
-0.39,0.2982
-0.38,0.3153
-0.37,0.3301
-0.36,0.3417
-0.35,0.3491
-0.34,0.3514
-0.33,0.3485
-0.32,0.3407
-0.31,0.3277
-0.3,0.3098
-0.29,0.2879
-0.28,0.2631
-0.27,0.2353
-0.26,0.20768
-0.25,0.17918
-0.24,0.15183
-0.23,0.12665
-0.22,0.10437
-0.21,0.0848
-0.2,0.06857
-0.19,0.0558
-0.18,0.04672
-0.17,0.04149
-0.16,0.04017
-0.15,0.04294
-0.14,0.04999
-0.13,0.06183
-0.12,0.0787
-0.11,0.101
-0.1,0.1288
-0.09,0.1632
-0.08,0.2027
-0.07,0.2473
-0.06,0.2979
-0.05,0.3502
-0.04,0.4062
-0.03,0.4613
-0.02,0.5141
-0.01,0.563
0.0,0.605
0.01,0.638
0.02,0.661
0.03,0.672
0.04,0.67
0.05,0.657
0.06,0.634
0.07,0.599
0.08,0.556
0.09,0.507
0.1,0.4552
0.11,0.4006
0.12,0.3469
0.13,0.2954
0.14,0.2474
0.15,0.2042
0.16,0.167
0.17,0.1349
0.18,0.1078
0.19,0.0865
0.2,0.0704
0.21,0.0587
0.22,0.0512
0.23,0.0471
0.24,0.046
0.25,0.047
0.26,0.05
0.27,0.0542
0.28,0.0591
0.29,0.0641
0.3,0.0691
0.31,0.0732
0.32,0.0764
0.33,0.0785
0.34,0.0791
0.35,0.0782
0.36,0.076
0.37,0.0726
0.38,0.0681
0.39,0.063
0.4,0.0575
0.41,0.0518
0.42,0.04626
0.43,0.04118
0.44,0.0366
0.45,0.03277
0.46,0.02959
0.47,0.02708
0.48,0.02513
0.49,0.02362
0.5,0.02244
0.51,0.02157
0.52,0.02069
0.53,0.019772
0.54,0.018807
0.55,0.01768
0.56,0.016379
0.57,0.014997
0.58,0.013429
0.59,0.011971
0.6,0.010424
0.61,0.008907
0.62,0.007552
0.63,0.006384
0.64,0.005427
0.65,0.004727
0.66,0.004341
0.67,0.00429
0.68,0.004634
0.69,0.005408
0.7,0.00666
0.71,0.00847
0.72,0.01087
0.73,0.01387
0.74,0.01766
0.75,0.022
0.76,0.02707
0.77,0.03278
0.78,0.039
0.79,0.04583
0.8,0.0529
0.81,0.0602
0.82,0.0677
0.83,0.0752
0.84,0.0826
0.85,0.09
0.86,0.0971
0.87,0.104
0.88,0.1109
0.89,0.1175
0.9,0.1239
0.91,0.1305
0.92,0.1355
0.93,0.1413
0.94,0.1459
0.95,0.1502
0.96,0.1541
0.97,0.1577
0.98,0.1609
0.99,0.1637
1.0,0.1672
1.01,0.1705
1.02,0.1746
1.03,0.1795
1.04,0.1844
1.05,0.1903
1.06,0.1973
1.07,0.2034
1.08,0.2097
1.09,0.21522
1.1,0.2189
1.11,0.22076
1.12,0.22079
1.13,0.21799
1.14,0.21234
1.15,0.20484
1.16,0.19546
1.17,0.18323
1.18,0.17113
1.19,0.15819
1.2,0.14542
1.21,0.13283
1.22,0.12244
1.23,0.11327
1.24,0.10552
1.25,0.10029
1.26,0.09707
1.27,0.0957
1.28,0.096
1.29,0.0976
1.3,0.1001
1.31,0.103
1.32,0.1059
1.33,0.1082
1.34,0.1098
1.35,0.1101
1.36,0.1091
1.37,0.1068
1.38,0.103
1.39,0.0981
1.4,0.0923
1.41,0.0859
1.42,0.0796
1.43,0.0735
1.44,0.0683
1.45,0.0644
1.46,0.0619
1.47,0.0614
1.48,0.0626
1.49,0.066
1.5,0.0712
1.51,0.0781
1.52,0.0864
1.53,0.0956
1.54,0.1054
1.55,0.1151
1.56,0.1245
1.57,0.1318
1.58,0.1389
1.59,0.1427
1.6,0.1451
1.61,0.1441
1.62,0.1408
1.63,0.136
1.64,0.1279
1.65,0.1184
1.66,0.1081
1.67,0.0965
1.68,0.0847
1.69,0.0728
1.7,0.06146
1.71,0.05092
1.72,0.04143
1.73,0.03302
1.74,0.0258
1.75,0.01987
1.76,0.01491
1.77,0.01106
1.78,0.00807
1.79,0.005833
1.8,0.004233
1.81,0.003155
1.82,0.002544
1.83,0.002333
1.84,0.002497
1.85,0.003066
1.86,0.004053
1.87,0.005537
1.88,0.00759
1.89,0.01032
1.9,0.01382
1.91,0.0182
1.92,0.02339
1.93,0.02961
1.94,0.03675
1.95,0.04481
1.96,0.05346
1.97,0.06257
1.98,0.07193
1.99,0.0812
2.0,0.0899
2.01,0.0978
2.02,0.1046
2.03,0.1101
2.04,0.114
2.05,0.1163
2.06,0.1178
2.07,0.117
2.08,0.1155
2.09,0.1131
2.1,0.1102
2.11,0.1068
2.12,0.1033
2.13,0.0997
2.14,0.0964
2.15,0.0932
2.16,0.0902
2.17,0.0875
2.18,0.085
2.19,0.0829
2.2,0.0813
2.21,0.0802
2.22,0.0798
2.23,0.0803
2.24,0.0818
2.25,0.0842
2.26,0.0877
2.27,0.0921
2.28,0.0972
2.29,0.1027
2.3,0.1083
2.31,0.1137
2.32,0.1183
2.33,0.1218
2.34,0.1241
2.35,0.1247
2.36,0.1236
2.37,0.1207
2.38,0.116
2.39,0.1099
2.4,0.1025
2.41,0.0939
2.42,0.0847
2.43,0.0752
2.44,0.06573
2.45,0.05655
2.46,0.0479
2.47,0.03998
2.48,0.03299
2.49,0.02712
2.5,0.02226
2.51,0.01839
2.52,0.01568
2.53,0.01403
2.54,0.01329
2.55,0.01337
2.56,0.01435
2.57,0.01601
2.58,0.01823
2.59,0.0208
2.6,0.0238
2.61,0.02691
2.62,0.02991
2.63,0.03277
2.64,0.03519
2.65,0.03714
2.66,0.0384
2.67,0.03907
2.68,0.03894
2.69,0.03812
2.7,0.0367
2.71,0.03481
2.72,0.03256
2.73,0.03016
2.74,0.02794
2.75,0.02591
2.76,0.0245
2.77,0.02371
2.78,0.02376
2.79,0.02475
2.8,0.026781
2.81,0.029958
2.82,0.034177
2.83,0.039234
2.84,0.045224
2.85,0.051842
2.86,0.058882
2.87,0.065941
2.88,0.072912
2.89,0.0791934
2.9,0.0846815
2.91,0.0889741
2.92,0.0918693
2.93,0.093166
2.94,0.0927631
2.95,0.0906603
2.96,0.087057
2.97,0.0819533
2.98,0.0758491
2.99,0.0687446
3.0,0.06124
3.01,0.0535355
3.02,0.0458315
3.03,0.0385283
3.04,0.0318265
3.05,0.0257269
3.06,0.0205303
3.07,0.0160383
3.08,0.0123526
3.09,0.0094361
3.1,0.007212
3.11,0.005626
3.12,0.004612
3.13,0.004119
3.14,0.004103
3.15,0.004555
3.16,0.005453
3.17,0.00681
3.18,0.00861
3.19,0.01087
3.2,0.01353
3.21,0.01665
3.22,0.02012
3.23,0.02385
3.24,0.02759
3.25,0.03144
3.26,0.03505
3.27,0.03839
3.28,0.04113
3.29,0.04324
3.3,0.04459
3.31,0.04508
3.32,0.04459
3.33,0.04334
3.34,0.04144
3.35,0.03881
3.36,0.03569
3.37,0.03242
3.38,0.02913
3.39,0.02595
3.4,0.02302
3.41,0.02066
3.42,0.0189
3.43,0.01784
3.44,0.0175
3.45,0.01787
3.46,0.01895
3.47,0.02073
3.48,0.0232
3.49,0.02603
3.5,0.02933
3.51,0.03286
3.52,0.03651
3.53,0.04016
3.54,0.04359
3.55,0.04669
3.56,0.04934
3.57,0.05133
3.58,0.05265
3.59,0.05318
3.6,0.05294
3.61,0.05201
3.62,0.0503
3.63,0.04793
3.64,0.045
3.65,0.04183
3.66,0.03843
3.67,0.03512
3.68,0.03201
3.69,0.02933
3.7,0.02718
3.71,0.02578
3.72,0.02525
3.73,0.02549
3.74,0.02681
3.75,0.02902
3.76,0.03203
3.77,0.03584
3.78,0.04035
3.79,0.04526
3.8,0.05057
3.81,0.05607
3.82,0.06145
3.83,0.06667
3.84,0.07143
3.85,0.07558
3.86,0.0789
3.87,0.08135
3.88,0.08289
3.89,0.0832
3.9,0.08256
3.91,0.08085
3.92,0.07817
3.93,0.07452
3.94,0.07023
3.95,0.0652
3.96,0.05989
3.97,0.05431
3.98,0.04861
3.99,0.04302
4.0,0.03766
4.01,0.03268
4.02,0.02807
4.03,0.02407
4.04,0.02058
4.05,0.0176
4.06,0.01512
4.07,0.01314
4.08,0.01174
4.09,0.01071
4.1,0.01002
4.11,0.00963
4.12,0.00945
4.13,0.00941
4.14,0.00948
4.15,0.00959
4.16,0.00971
4.17,0.00982
4.18,0.00991
4.19,0.01001
4.2,0.01012
4.21,0.01027
4.22,0.01049
4.23,0.0108
4.24,0.01124
4.25,0.0118
4.26,0.01247
4.27,0.01327
4.28,0.01405
4.29,0.01497
4.3,0.01571
4.31,0.01647
4.32,0.01704
4.33,0.01751
4.34,0.01779
4.35,0.01787
4.36,0.01774
4.37,0.01741
4.38,0.01708
4.39,0.01656
4.4,0.01606
4.41,0.01558
4.42,0.01513
4.43,0.01493
4.44,0.01477
4.45,0.01485
4.46,0.01519
4.47,0.01568
4.48,0.01662
4.49,0.01779
4.5,0.01929
4.51,0.0212
4.52,0.02343
4.53,0.02605
4.54,0.02895
4.55,0.03213
4.56,0.03558
4.57,0.03898
4.58,0.04244
4.59,0.04554
4.6,0.04839
4.61,0.05078
4.62,0.05241
4.63,0.05327
4.64,0.05338
4.65,0.05263
4.66,0.05103
4.67,0.04879
4.68,0.0458
4.69,0.04227
4.7,0.03852
4.71,0.03455
4.72,0.03045
4.73,0.02655
4.74,0.02284
4.75,0.01932
4.76,0.01621
4.77,0.01341
4.78,0.01096
4.79,0.00887
4.8,0.0071
4.81,0.00562
4.82,0.00442
4.83,0.00342
4.84,0.002627
4.85,0.001996
4.86,0.001493
4.87,0.001105
4.88,0.000806
4.89,0.00058
4.9,0.00041
4.91,0.000286
4.92,0.0001968
4.93,0.0001328
4.94,8.8e-05
4.95,5.74e-05
4.96,3.68e-05
4.97,2.31e-05
4.98,1.425e-05
4.99,8.63e-06
5.0,5.12e-06
5.01,2.99e-06
5.02,1.707e-06
5.03,9.57e-07
5.04,5.26e-07
